unique_ID,aine_kood,nimi_et,nimi_en,eap,semester,hindamisviis,keel,linn,oppeaste,veebiope,eeldusained,kirjeldus,eesmargid,opivaljundid,hindamise_info
HVLC.07.008,HVLC.07.008,Tõlkeabiprogrammid ja tõlkemälud,CAT Tools and Translation Memories,6.0,sügis,"Eristav (A, B, C, D, E, F, mi)",eesti keel,,magistriõpe,põimõpe,,"Kursusel käsitletakse tõlkeabiprogramme Wordfast, memoQ, SDL Trados Studio ja Memsource, tõlkemälusid ja terminibaase erinevates failivormingutes ning masintõlke võimalusi ja piiranguid.","Kursuse eesmärk on õpetada üliõpilasi töötama tõlkeabiprogrammidega ja muude tehniliste abivahenditega, analüüsima tõlkeabitarkvara pakutavate võimaluste ja tehniliste töövõtete asjakohasust ning valima neist sobivad tõlketehnoloogiaga seotud probleemide lahendamiseks.","Kursuse läbinud üliõpilane, - tunneb tõlkeabitarkvara tööpõhimõtteid;, - tunneb ära tõlketehnoloogiaga seotud levinumad failivormingud;, - valib tõlketöö jaoks asjakohased tehnilised abivahendid ja tehnilised töövõtted;, - analüüsib tõlketöö käigus tekkivaid tehnilisi probleeme ja lahendab neid oma teadmistele ja kättesaadavatele teabeallikatele tuginedes;, - rakendab tõlkeabiprogrammide peamisi funktsioone;, - loob tõlkeabitarkvara abil iseseisvalt enda jaoks tõlkemälud ja terminibaasid ning valib nende organiseerimiseks ja korrastamiseks enda jaoks sobiva süsteemi.",Tõlkeabiprogrammide kasutamise oskuse demonstreerimine praktilise kokkuvõtva ülesande lahendamisel kursuse lõpus. Enne lõppülesande lahendamist peavad kõik kodused tööd olema Moodle'is esitatud ja arvestatud.
HVVK.04.054_1,HVVK.04.054,Visuaalne teater,Visual Theatre,3.0,sügis,"Eristamata (arv, m.arv, mi)",eesti keel,Viljandi linn,rakenduskõrgharidusõpe,lähiõpe,,"Teoreetilises osas toimub erinevate näidete analüüs ja arutelu, teoreetilise taustsüsteemi tutvustus. Praktilises osas oma idee arendus, kriitiline analüüs, töö tehnilise lahendusega.","Aine eesmärgiks on anda tutvustav ülevaade visuaalse teatri põhikontseptsioonidest, teoreetilisest tagamaast ja praktilistest võimalustest selle kontseptsiooni kasutamiseks teatrikontekstis. Aine praktilise osa eesmärgiks on arendada prototüüpidena välja oma visuaalse teatrietenduse kontseptsioon ja leida selle teostamiseks tehnoloogiline lahendus.","Aine edukalt läbinud üliõpilane:
- orienteeub visuaalse teatri põhikontseptsioonides;
- orienteerub visuaalse teatri tehnoloogilistes võimalustes;
- oskab välja töötada oma ideede teostamiseks vajalikku tehnoloogilist lahendust;
- suudab kriitiliselt mõtestada ja arutada visuaalset lahendust teatri kontekstis.",
LOKT.04.016,LOKT.04.016,Ökotoksikoloogia,Ecotoxicology,3.0,sügis,"Eristav (A, B, C, D, E, F, mi)",eesti keel,,bakalaureuseõpe,põimõpe,,"Kursuses käsitletakse ökotoksikoloogia põhialuseid, mis võimaldavad aru saada keskkonnas ja organismides toimuvatest protsessidest ning ohtlike ainete mõjust inimesele ja keskkonnale. Käsitletakse saasteainete levikut keskkonnas ning analüüsitakse koostöös kaasüliõpilastega sellega kaasnevaid keskkonnaprobleeme. Teadusartiklitest ning internetist saadud info põhjal tutvutakse ohtlike saasteainete omaduste ning toimetega. Kursuses tutvustatakse ökotoksikoloogilisi teste ning nende kaudu määratud parameetrite kasutamist ohutute piirnormide leidmisel.","Anda ülevaade ökotoksikoloogia põhialustest ja keskkonna saastumisega kaasnevatest probleemidest. Arendada üliõpilastes iseseisva töö oskusi teadusartiklite ning infomaterjalidega töötamisel ning akadeemilist kirjaoskust referatiivse ülevaate koostamiseks ökotoksikoloogia valdkonnas. Kasutades ökotoksikoloogia temaatikat aidata üliõpilastel arendada kriitilist mõtlemisoskust ning analüüsivõimet globaliseeruvas maailmas, kus praktiliselt kõikide tegevusvaldkondade koosmõjus kujuneb reaalne oht ökosüsteemidele.","Üliõpilane:, 1)	tunneb ökotoksikoloogia uurimisvaldkonda ning ökotoksikoloogia ja toksikoloogia terminoloogiat;, 2)	tunneb kemikaaliseadust, sellest tulenevaid kohustusi ning Euroopa Liidu normatiivdokumente (REACH määrus, jt), mis reguleerivad ohtlike kemikaalide kasutamist. Oskab leida vajalikku informatsiooni kemikaalide ohutuskaartide ning ohutu kasutamise eeskirjade kohta;, 3)	oskab leida infot teadusväljaannetest ja internetist ökotoksilisi probleeme põhjustavate kemikaalide leviku ning toimete kohta, et prognoosida võimalikke tagajärgi ökosüsteemidele;, 4)	oskab iseloomustada kemikaalide levikut erinevates keskkonna osades ning analüüsida levikuga kaasnevaid stsenaariume ning ökotoksilisi tagajärgi;, 5)	tunneb kemikaalide oluliste parameetrite (püsivus, bioakumuleeruvust ja toksilisus) määramise meetodeid ning oskab leida sellekohast infot;, 6)	oskab koostöös teiste üliõpilastega analüüsida kemikaalide olulisi omadusi, et ennustada kemikaalide toimet elustikule ja ökosüsteemidele;, 7)	tunneb kemikaalide ohtlike omaduste klassifitseerimise aluseid;, 8)	tunneb toksikokineetilisi ja toksikodünaamilisi protsesse organismides ning oskab iseloomustada ning klassifitseerida toksikantide põhjustatud toksilisi toimeid;, 9)	teab oluliste ökotoksikoloogiliste testide läbiviimise põhimõtteid ning oskab testides saadud tulemuste alusel määrata kemikaalide ohutuid koguseid keskkonnas;, 10)	on kursis ökotoksiliste kemikaalide seireuuringutega, oskab leida sellekohast infot ning hinnata ohtlike kemikaalide kasutamisega seotud riske.",Semestri jooksul kogutud punktid (max 50) summeeritakse eksamil saadud punktidega (max 50).
LOTI.05.082,LOTI.05.082,Pehmerobootika,Soft Robotics,3.0,sügis,"Eristav (A, B, C, D, E, F, mi)",inglise keel,Tartu linn,magistriõpe,põimõpe,,"Kursus annab ülevaate pehmerobootikast kui teadusvaldkonnast, olulistest tehnoloogiatest ning seostest loodusega bioinspireeritud disaini näol.","Üliõpilased omandavad oskuse tuvastada praktilisi olukordi, mis on efektiivselt lahenduvad moodsa bioinspireeritud pehmerobootikatehnoloogia vahenditega","Pärast aine läbimist oskab õliõpilane:, 1.	Defineerida pehmerobootika rakendusvälja;, 2.	Seletada pehmerobootika seost robootika, keemia ja bioloogiaga;, 3.	Seletada pehmerobootika võtmemõisteid, kasutades sobivaid näiteid;, 4.	Loetleda, seletada ja võrrelda levinud pehmerobootikatehnoloogiaid;, 5.	Lugeda kriitiliselt ja analüüsida pehmerobootika-alast teadusteksti;, 6.	Loetleda pehmerobootika eeliseid, kasutades sobivaid näiteid;, 7.	Seletada bioinspireeritud disaini eeliseid, kasutades sobivaid näiteid;, 8.	Identifitseerida pehmerobootika jaoks tähenduslikke elemente looduses ning formuleerida vastavaid printsiipe robootikakeeles;, 9.	Rakendada pehme (bioinspireeritud) robootika põhimõtteid originaalses praktilises disainis.","The individual tasks give weight to the final grade as follows:
-	 Literature task: 25%
-	Project task: 45%
-	Review task: 10%
-	Tests: 20%

Tööde osakaalud lõpphindes:
-	Töö kirjandusallikaga: 25%
-	Projekt: 45%
-	Retsenseerimine: 10%
-	Tests: 20%"
HVKU.05.013,HVKU.05.013,Dramaturgia praktikum,Seminar on Drama,6.0,sügis,"Eristamata (arv, m.arv, mi)",eesti keel,Tartu linn,magistriõpe,põimõpe,,"* Üliõpilane kirjutab või koostab kursuse õppejõu ja professionaalse dramaturgi juhendamisel kaks dramaturgilist teksti (lühinäidendi, dramatiseeringu, stsenaariumi, lavakava vms) ning reflekteerib oma tööd teoreetiliselt.
* Aines loetakse vastavaid teoreetilisi tekste ja uuritakse erinevaid dramaturgia-näiteid.",* Arendada praktilisi dramatiseerimise ja loovkirjutamise oskusi. * Anda ülevaade kaasaegsetest dramaturgia-alastest teooriast ja praktikatest.,"* Üliõpilane tunneb dramatiseerimise ja näidendi kirjutamise põhimõtteid, oskab neid praktiliselt rakendada ja oma tööd kriitiliselt reflekteerida. , * Üliõpilane tunneb kaasaegseid dramaturgia-alaseid ja adaptsiooniteooriaid ja oskab neid erinevate teoste analüüsis rakendada.","Mitteeristav hindamine: praktikumides osalemine, kahe põhiülesande (dramatiseering ja lühinäidend/stsenaarium ) ning jooksvate kirjutamisülesannete esitamine."
HVLC.03.027_1,HVLC.03.027,"Hispaania keel algtasemele II, tase A1.1 > A1.2","Spanish for Beginners II, Level A1.1 > A1.2",6.0,sügis,"Eristamata (arv, m.arv, mi)",hispaania keel,,"bakalaureuseõpe, magistriõpe, doktoriõpe",põimõpe,,"Tundide teemad: igaepäeva rutiinsed tegevused, kohvikus, restoranis ja toidupoes käimine, toiduvalmistamine, tee küsimine ja juhatamine; oma elukogemustest rääkimine.
Üliõpilased omandavad oskuse rääkida endast ja oma perest, töökeskkonnast ja igapäevastest tegevustest, kirjeldada inimesi ja kohti, kasutada linnas liikumiseks, sisseostude tegemiseks jms vajalikke väljendeid ja sõnavara.


Grammatika: tegusõna pööramine olevikus sh reeglipärased ja ebareeglipärased tegusõnad, enesekohane tegusõna, täisminevik, otsesihitis.",Õppeaine eesmärgiks on suhtluskeele omandamine A2 tasemel vastavalt Euroopa keelestandardile. Tutvutakse ka Hispaania ja Ladina-Ameerika kultuuri ja ajalooga.,"Õppeaine läbinud õppija:, Õppeaine läbinud üliõpilane suudab mõista ning luua lihtsamaid suulisi ja kirjalikke hispaaniakeelseid tekste, oskab kasutada õpitud sõnavara ja grammatikat igapäevastes situatsioonides. Üliõpilane oskab rääkida ja kirjutada oma igapäevastest harjumustest, toidust ja toidu valmistamisest, kirjeldada elukeskkonda, juhatada ja küsida teed. Üliõpilane oskab hispaania keelt hääldada, lugeda ning tunneb peamisi ortograafiareegleid.","a) Sooritatud on 4 testi positiivsele tulemusele ja 1 ettekanne.
b) On esitatud foorumipostitused ja tehtud interaktiivsetest harjutustest (Complemento) vähemalt 80%

a) Have passed 4 written tests or e-tests.
b) Handing of forum posts and interactive exercises (Complemento) in Moodle (al least 80%)
c) Fulfilling an oral activity."
LTOM.01.004,LTOM.01.004,Taimede stress,Plant Stress,3.0,sügis,"Eristav (A, B, C, D, E, F, mi)","eesti keel, inglise keel",Tartu linn,magistriõpe,põimõpe,,"Stressi mõiste, üldised stressireaktsioonid, oksüdatiivne stress. Abiootilised ja biootilised stressifaktorid ja nende mõjumehhanismid. Madal ja kõrge temperatuur, vee liig ja defitsiit, mulla happesus, mineraalainete liig ja defitsiit, 
 valguse liig ja defitsiit, soolsus, CO2 ja saasteainete kõrgenenud kontsentratsioon, UV-kiirguse ja radioaktiivse kiirguse mõju. Saasteainete levik, liigid ja mõjumehhanismid, globaalsete muutuste mõju, herbivooride, bakterite ja viiruste mõju, konkurentsitingimuste mõju erinevatel organisatsiooni tasanditel (rakk, organism, kooslus).","Selgitada taimedel esinevaid üldisi ja spetsiifilisi reaktsioone ebasoodsatele keskkonnatingimustele. Õppida  taimede füsioloogilist seisundit väliste tunnuste järgi hindama. Analüüsida teadusartiklit, (teha ettekanne ühe konkreetse stressifaktori mõju kohta).","Üliõpilane tunneb taimedel esinevaid üldisi ja spetsiifilisi reaktsioone ebasoodsatele keskkonnatingimustele, oskab hinnata  taimede füsioloogilist seisundit väliste tunnuste järgi. Oskab analüüsida eriala teaduslikku kirjandust.","Individual work, seminar presentations, seminar activity and testscore is taken into account .Tulemus kujuneb iseseisva töö, testi, ettekande ja osalusaktiivsuse hinnete keskmisena"
FLKU.03.087,FLKU.03.087,Tekstuaalsed representatsioonid etnoloogias,Textual Representations in Ethnology,3.0,sügis,"Eristamata (arv, m.arv, mi)",eesti keel,Tartu linn,magistriõpe,põimõpe,,"Kursuse käigus keskendutakse etnograafilistes tekstides loodava kuvandi kujundamisele ja kujutamisele. Eritletakse indiviidi ja kogukonna seesmise ja välise kuvandi vahekorda, etnograafilises representatsioonis kajastuvat positsioneeritust, vastavaid metadiskursiivseid praktikaid ja nende ajaloolist konteksti.","Kursuse eesmärk on anda ülevaade tekstuaalsete representatsioonide kujunemisest kultuuri-uurimises. Arendatakse kriitilist mõtlemist ning oskust etnograafilisi representatsioone analüüsida, mis moodustab vajaliku pagasi erialase teadustöö kirjutamiseks. Edendatakse üliõpilaste aruteluoskust.","Üliõpilane, - oskab kriitiliselt arutleda etnograafilise representatsiooni teoreetiliste ja metodoloogiliste aspektide teemal;, - on arendanud teaduslikku suulist ja kirjalikku väljendusoskust.","Hinnatakse tudengite osalemist ja esinemist seminarides ning esitatud kirjalikke koduseid töid. 

Students will be assessed on their performance in seminars and by their written seminar preparation tasks."
LOOM.03.122,LOOM.03.122,Paleontoloogia,Palaeontology,6.0,sügis,"Eristav (A, B, C, D, E, F, mi)",eesti keel,Tartu linn,bakalaureuseõpe,põimõpe,,"Kursuse raames tutvustatakse paleontoloogia kui teaduse struktuuri, elu tekke probleeme, antakse ülevaade merelistest ja maismaalistest elualadest ning põhilistest fossiiligruppidest süstemaatilise ülevaate kujul, koos praktilise osaga kivististe kasutamisest geoloogilistel eesmärkidel.","Erialaseks geoloogiliseks tööks vajaliku tasemel teadmiste kujundamine peamiste fossiiligruppide, mereliste ja maismaaliste elualade, evolutsiooni, paleoökoloogia ja biostratigraafia ning paleontoloogiliste anmete analüüsimise põhiliste võtete kohta.","Kursuse lõpetanu ..., * omab professionaalseks geoloogiliseks tööks vajalikul tasemel teadmisi põhiliste kivistisegruppide anatoomiast, levikust ning praktilistest rakendamisvõimalustest geoloogiliste tööde raames erineva vanusega kivimite korreleerimisel;, * oskab praktiliselt eristada põhilisi stratigraafiliselt oluliste kivististe gruppe ning omab üldteadmisi olulisemate rühmade klassifitseerimise põhialustest;, * oskab hinnata kollektsioneeritud kivististe evolutsioonilist ja geoloogilist tähtsust;, * tunneb kivististe stratigraafilise kasutamise üldisi põhimõtteid;, * omab professionaalseks tööks vajalikul tasemel teadmisi biostratigraafiast ja biostratigraafilistest üksustest;, * omab professionaalseks tööks vajalikul tasemel teadmisi paleontoloogilisest proovimisest, laboratoorsetest prepareerimismeetoditest ja paleontoloogilisest eritarkvarast;  , * on suuteline praktikas rakendama eelnimetatud teadmisi ning paleontoloogilise andmeanalüüsi põhimeetodeid.",Teoreetiliste teadmise kontroll eksamil
HVLC.01.013,HVLC.01.013,"Inglise keel geograafia, geoloogia ja keskkonnatehnoloogia üliõpilastele, tase B2","English for the Students of Geography, Geology and Environmental Technology, Level B2",3.0,sügis,"Eristamata (arv, m.arv, mi)",eesti keel,,"bakalaureuseõpe, magistriõpe, doktoriõpe",põimõpe,,"Erialaste artiklite lugemine, tekstide kuulamine ja analüüsimine, töö sõnavaraga, erialaga seonduva ettekande pidamine, erialastel teemadel diskuteerimine.
Kursusel käsitletakse näiteks järgnevaid teemasid:
1) kliimamuutus
2) jätkusuutlik elustiil
3) jäätmed","Kursuse eesmärgiks on arendada erialast sõnavara mitmesuguste tegevuste kaudu: 1) erialaste/akadeemiliste tekstide lugemine, kuulamine ja analüüsimine 2) töö erialase/akadeemilise sõnavaraga 3) erialaga seonduva ettekande tegemine 4) diskussioonid erialastel teemadel","Kursuse läbinud tudeng, 1) oskab kasutada õpitud akadeemilist sõnavara erinevates tööga seotud situatsioonides, 2) suudab mõista erialaseid tekste ja leida endale olulist informatsiooni, 3) oskab teha erialast ettekannet","Arvestus saadakse siis, kui semestri jooksul on täidetud kõik hindamisele pääsemise tingimused.
You will pass the course if you have met all the requirements mentioned above."
LTBI.00.015,LTBI.00.015,Taimefüsioloogia praktikum,Practical Course in Plant Physiology,3.0,sügis,"Eristamata (arv, m.arv, mi)",inglise keel,Tartu linn,bakalaureuseõpe,põimõpe,LTMR.08.002 (Biokeemia),"Taimefüsioloogias kasutatavate põhimeetodite teoreetiliste aluste tundmaõppimine ja juhendi järgi nende praktiline rakendamine.

Käsitletavad teemad:
- Ainete absorptsioonispektrid, analüüdi kontsentratsiooni spektrofotomeetriline määramine.
- taimehormoonide (auksiini) roll taime pikkuskasvus
- taime reaktsioonid patogeenidele (bakterjaalse nakkuse näitel) 
- Ensüümikineetika ja kineetiliste parameetrite määramine
- Taimele iseloomulike ühendite ja ensüümide määramine
- Fotosünteesi, kasvu ning veevahetuse parameetrite (veepotentsiaal, hüdrauliline juhtivus jne.) määramine",Aine eesmärk on anda ülevaade põhilistest töövõtetest ja meetoditest taimefüsioloogias.,"Kursuse läbinud üliõpilane:, - oskab kasutada laboriseadmeid eksperimentide läbiviimiseks., - tunneb peamisi laboritöö meetodeid ja nende tööpõhimõtteid., - oskab eksperimenditulemusi analüüsida ja tulemuste alusel protokolle vormistada.","During practical work supervisors will ask questions about the work. If you are prepared and know what you are doing you will get +1 points, if your understanding of the work has significant shortcomings  or you clearly haven't prepared you will get 0 points! As there are 10 tasks you can get up to 10 points.  
The short reports for each experiment MUST be handed in on the next following course-day. If the calculations are correct and the prepared protocol is filled correctly (note on occasion questions may be asked that you need to answer briefly), the protocol will be noted as passed. Each passed protocol can deliver max. 9 credits. If errors occur each protocol can be corrected twice. With every re-submission you lose 2 points of the maximal score.
Should the report still be insufficient after two attempts to correct it, the report gives you zero points but is considered as passed.
Submission with delay will lose 3 points and 1 additional point for every next week when the report is not submitted.
In order to pass the course, all 10 tasks/experiments have to be conducted. 
All 10 protocols have to be submitted, any un-submitted protocol will prevent passing the course.
In order to pass, 60% of all possibly reachable credits (100) must be gained."
USUS.03.098,USUS.03.098,Konfliktoloogia,Conflict Management,3.0,sügis,"Eristamata (arv, m.arv, mi)",eesti keel,Tartu linn,"bakalaureuseõpe, magistriõpe, doktoriõpe, rakenduskõrgharidusõpe, integreeritud bakalaureuse- ja magistriõpe",põimõpe,,"Kursus annab ülevaate suhtlemiskonflikti tekkimise, arenemise ja lahendamise psühholoogilistest seaduspärasustest. ",Osalejed teavad konflikti toimimise ja juhtimise seaduspärasusi.,"Tunnevad konfliktoloogia põhimõisteid ja oskavad neid rakendada konfliktide analüüsimisel., Oskavad analüüsida konflikti eskalatsiooni astet ja sellele vastavat konflikti juhtimise strateegiat. 

Tunnevad konflikti ennetamise ja lahendamise strateegiaid.
","Kirjaliku essee esitamine Moodles.
Eksamitööd (esseed) hinnatakse sooritatud/mitte sooritatud põhimõttel."
LOFY.02.028,LOFY.02.028,Sensorid ja sensormaterjalid,Sensors and Sensor Materials,3.0,sügis,"Eristav (A, B, C, D, E, F, mi)","eesti keel, inglise keel",,"magistriõpe, doktoriõpe",põimõpe,,"Loengukursus annab põhiteadmised sensoritest ja neid iseloomustavatest parameetritest. Vaadeldakse tahketel materjalidel põhinevaid elektroonilisi, optilisi ja mikromehhaanilisi sensoreid, muundureid ja sensorsüsteeme. Käsitletakse materjalide funktsionaalseid omadusi, mis võimaldavad neid materjale kasutada sensorite loomisel. Iseloomustatakse uusimaid suundumusi sensorite tehnoloogias.","Kursuse eesmärgiks on anda ülevaade erinevate sensorite tüüpidest, tööprintsiipidest ning nendes kasutatavatest materjalidest.","Ainekursuse lõpetamisel üliõpilased:
1. Teavad erinevate füüsikaliste ja keemiliste sensorite tööpõhimõtteid ja sensoreid iseloomustavaid põhilisi parameetreid.
2. Teavad olulisemaid sensormaterjale ning nende põhiomadusi.
3. Omavad ülevaadet erinevat tüüpi sensorite rakendusvaldkondadest.
4. Oskavad lihtsamate mudelite alusel analüüsida sensorite tundlikkuskarakteristikuid.",The weights are as follows: midterm tests - 60%; written report and presentation - 40%
LTMS.00.077,LTMS.00.077,Mitmemõõtmelised statistilised meetodid,Multivariate Statistical Methods,6.0,sügis,"Eristav (A, B, C, D, E, F, mi)","eesti keel, inglise keel",Tartu linn,magistriõpe,põimõpe,,"Kursuses antakse ülevaade järgmistest mitmemõõtmelise statistilise analüüsi meetoditest: peakomponentide analüüs, kanooniline korrelatsioonanalüüs, diskriminantanalüüs, klasteranalüüs, mitmemõõtmeline skaleerimine ja faktoranalüüs. Arvutipraktikumides rakendatakse käsitletud  meetodeid reaalsetele ja simuleeritud andmetele.",Esitada üliõpilastele ülevaade põhilistest mitmemõõtmelise statistilise analüüsi meetoditest ja nende rakendamisest arvutitarkvara  abil.,"Aine läbinud üliõpilane,  - tunneb kursuse jooksul käsitletud mitmemõõtmelise analüüsi meetodeid; ,  - on aru saanud ja oskab selgitada ideesid, millel vaadeldud meetodid põhinevad;,  - oskab õpitud meetodeid sobivalt arvutitarkvara abil mitmemõõtmelistele andmetele rakendada  ja oskab statistilise analüüsi tulemusi tõlgendada.",The final score is calculated as follows: 0.2test + 0.2home assignments + 0.6exam work
LTKT.06.009,LTKT.06.009,Keemilise analüüsi praktikum algajatele,Chemical Analysis Lab for Beginners,3.0,sügis,"Eristamata (arv, m.arv, mi)",inglise keel,,magistriõpe,põimõpe,,Analüütilise keemia praktikum algajatele. Fookuses on anda tudengile praktilised kogemused erinevate lihtsamate keemiliste analüüside läbiviimiseks. Metroloogilised aspektid on kursusesse kaasatud.,Toetada loengus omandatut teooriat praktiliste oskustega. Pakkuda võimalust omandada alusteadmised töötamisest analüütilise keemia laboris. Toetada õppijate suulise eneväljendusoskuse arengut. Õppija arendab keemiliste analüüside läbiviimisega vajalikke õpioskusi (vajalikud töövõtted ja andmetöötlusoskused).,"Tudeng teab:, *	Gravimeetrilise ja tiitrimeetrilise analüüsi põhimõtteid ja rakendusi;, *	keemilise analüüsi prooviettevalmistuse põhimõtteid; , *	lihtsamate instrumentaalanalüüsi meetodite põhimõtteid., Tudeng on võimeline:, *	korrektselt kasutama põhilisi töövahendeid analüütilise keemia laboris (kaalud, pipetid, büretid, kolvid, magnetsegajad jne);, *	viima läbi kaalumist ja valmistama lahuseid korrektselt;, *	viima läbi põhilisi prooviettevalmistuse etappe, *	viima läbi lihtsamat keemilist  analüüsi (ka instrumentaalmeetoditel, koostama mõõtmiste kohta protokolli ja arvutama saadud mõõtmiste alusel tulemusi.","For passing the course: If all practical works have been completed and reports accepted, then it is possible to participate independent practical task. This means that a student gets instructions of practical task and performes it independent and safely using the correct technics with labware and instruments. Student calculates the result and submits the report. Every student is followed by two assessors and pass or fail is an outcome of evaluation matrix (available in Moodle)."
